point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p099,-32.924954,117.115082,wheat,2019-03-01,2019-03-15,2019-03_Q1,3,1,20.6,1.8,6.6,1,45.98,0.388,0.238,0.288,0.16,80.61,0.0,22.63,0.1864,81.36,88.5362,59.5469,29.8121,77.93,119.18,144.64,95.5501,86.622,NOT_SUITABLE,0.87
p099,-32.924954,117.115082,wheat,2019-03-16,2019-03-31,2019-03_Q2,3,2,20.14,3.82,17.14,2,45.98,0.171,-0.306,0.151,0.207,80.61,0.0,27.33,0.2494,75.06,67.8441,43.4108,33.1525,47.49,75.14,170.48,91.3479,90.1113,NOT_SUITABLE,0.87
p099,-32.924954,117.115082,wheat,2019-04-01,2019-04-15,2019-04_Q1,4,1,18.03,2.36,0.0,0,28.39,-0.542,-0.488,0.048,0.207,80.61,0.0,10.09,0.1146,88.54,54.4502,24.131,40.5289,33.12,41.25,240.52,89.9141,90.7908,NOT_SUITABLE,0.82
p099,-32.924954,117.115082,wheat,2019-04-16,2019-04-30,2019-04_Q2,4,2,14.76,2.88,47.54,4,28.39,-0.038,-0.257,0.026,0.102,80.61,0.0,22.51,0.3216,67.84,52.6726,16.0612,47.4899,27.65,27.65,312.56,91.1006,90.967,NOT_SUITABLE,0.82
p099,-32.924954,117.115082,wheat,2019-05-01,2019-05-15,2019-05_Q1,5,1,13.73,2.23,29.14,2,17.67,-0.088,-0.212,-0.284,0.154,80.61,0.0,27.71,0.4555,54.45,15.8453,4.1307,54.0356,8.13,8.13,409.3,82.4819,90.561,NOT_SUITABLE,0.71
p099,-32.924954,117.115082,wheat,2019-05-16,2019-05-31,2019-05_Q2,5,2,11.61,1.95,3.54,1,17.67,-0.804,-0.375,-0.314,-0.158,80.61,0.0,24.84,0.4733,52.67,0.0,0.0,60.0826,0.0,0.0,502.5,77.6373,90.7527,NOT_SUITABLE,0.71
p099,-32.924954,117.115082,wheat,2019-06-01,2019-06-15,2019-06_Q1,6,1,11.45,1.91,9.79,1,12.92,0.458,0.116,0.076,0.275,80.61,36.43,79.59,0.8415,15.85,0.0,8.9324,66.5928,0.0,25.46,630.01,67.8209,87.4761,NOT_SUITABLE,0.59
p099,-32.924954,117.115082,wheat,2019-06-16,2019-06-30,2019-06_Q2,6,2,10.54,2.36,7.28,1,12.92,1.704,0.932,0.234,0.327,80.61,65.29,115.89,1.0,0.0,0.0,27.9479,71.6428,0.0,95.35,738.27,59.5469,82.1232,NOT_SUITABLE,0.59
p099,-32.924954,117.115082,wheat,2019-07-01,2019-07-15,2019-07_Q1,7,1,10.34,1.43,3.55,1,12.86,0.676,0.859,0.357,0.378,80.61,80.61,105.19,1.0,0.0,0.0,47.1638,75.6118,0.0,199.26,818.12,43.4108,76.6572,NOT_SUITABLE,0.38
p099,-32.924954,117.115082,wheat,2019-07-16,2019-07-31,2019-07_Q2,7,2,10.91,0.99,9.12,2,12.86,0.19,0.863,0.589,0.389,80.61,75.47,81.4,1.0,0.0,0.0,58.6202,79.3185,0.0,284.91,888.73,24.131,69.8454,NOT_SUITABLE,0.38
p099,-32.924954,117.115082,wheat,2019-08-01,2019-08-15,2019-08_Q1,8,1,10.73,1.81,0.0,0,14.16,-0.126,0.512,0.38,-0.051,80.61,53.56,59.58,1.0,0.0,18.242,71.5464,83.9203,25.46,401.18,951.88,16.0612,59.0254,NOT_SUITABLE,0.2
p099,-32.924954,117.115082,wheat,2019-08-16,2019-08-31,2019-08_Q2,8,2,10.83,2.5,10.22,2,14.16,0.414,1.02,0.674,0.318,80.61,47.84,75.94,1.0,0.0,56.571,81.9557,86.0192,95.35,502.5,980.83,4.1307,46.6672,NOT_SUITABLE,0.2
p099,-32.924954,117.115082,wheat,2019-09-01,2019-09-15,2019-09_Q1,9,1,12.82,3.65,0.0,0,21.16,-0.264,0.173,0.175,0.098,80.61,0.0,60.55,0.8176,18.24,88.5428,91.4544,90.2398,173.8,604.55,994.93,0.0,34.5708,NOT_SUITABLE,0.31
p099,-32.924954,117.115082,wheat,2019-09-16,2019-09-30,2019-09_Q2,9,2,13.73,3.29,11.21,2,21.16,-1.662,-0.551,0.016,0.032,80.61,0.0,25.36,0.4343,56.57,88.617,93.2675,89.946,189.57,642.93,959.84,8.9324,29.8121,NOT_SUITABLE,0.31
p099,-32.924954,117.115082,wheat,2019-10-01,2019-10-15,2019-10_Q1,10,1,14.89,2.66,0.48,0,31.63,-0.725,-1.273,0.238,0.119,80.61,0.0,22.49,0.1146,88.54,89.7938,93.8363,89.5686,201.91,618.86,886.38,27.9479,33.1525,NOT_SUITABLE,0.51
p099,-32.924954,117.115082,wheat,2019-10-16,2019-10-31,2019-10_Q2,10,2,16.67,3.2,10.59,2,31.63,-0.395,-1.014,0.035,0.098,80.61,0.0,24.35,0.1138,88.62,94.3254,95.1752,89.647,217.59,603.82,831.44,47.1638,40.5289,NOT_SUITABLE,0.51
p099,-32.924954,117.115082,wheat,2019-11-01,2019-11-15,2019-11_Q1,11,1,19.08,4.08,13.69,3,46.48,-0.512,-0.946,-0.057,-0.078,80.61,0.0,22.95,0.1021,89.79,95.3936,96.0177,89.3467,228.83,550.7,740.13,58.6202,47.4899,NOT_SUITABLE,0.72
p099,-32.924954,117.115082,wheat,2019-11-16,2019-11-30,2019-11_Q2,11,2,19.94,3.79,5.11,2,46.48,-1.071,-1.439,0.03,-0.156,80.61,0.0,13.09,0.0567,94.33,96.335,90.7459,85.2137,235.78,478.34,638.81,71.5464,54.0356,NOT_SUITABLE,0.72
p099,-32.924954,117.115082,wheat,2019-12-01,2019-12-15,2019-12_Q1,12,1,25.1,3.66,3.86,1,72.53,-1.574,-1.311,-0.602,-0.31,80.61,0.0,11.05,0.0461,95.39,96.5855,88.4213,79.3787,188.11,390.38,511.3,81.9557,60.0826,NOT_SUITABLE,0.75
